video-name,t-start,t-end,action-label,video-duration,filename,fps,video-frames,temporal-region-label,b-up,b-down,b-left,b-right
WIN_20220531_00_04_38_Pro_no_1,115.57,120.34,HandLeftRight,138.8,WIN_20220531_00_04_38_Pro.npy,30,4164,Action,7.6,126.2,30.4,205.4
WIN_20220531_00_04_38_Pro_no_1,123.26,127.56,HandLeftRight,138.8,WIN_20220531_00_04_38_Pro.npy,30,4164,Action,7.6,126.2,30.4,205.4
WIN_20220531_00_04_38_Pro_no_1,130.92,135.86,HandLeftRight,138.8,WIN_20220531_00_04_38_Pro.npy,30,4164,Action,7.6,126.2,30.4,205.4
WIN_20220603_21_55_08_Pro_no_1,5.32,8.17,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,9.27,12.62,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,15.06,18.57,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,20.65,23.96,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,25.64,29.82,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,32.53,36.28,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,40.86,44.34,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,46.32,49.93,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,51.87,55.96,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,57.9,61.91,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,63.62,67.27,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,71.25,75.74,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,77.04,81.49,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,83.1,87.55,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,89.16,93.34,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
WIN_20220603_21_55_08_Pro_no_1,94.28,98.53,HandLeftRight,102.167,WIN_20220603_21_55_08_Pro,30,3065,Action,6.0,122.6,29.2,204.2
video-1654212438_no_1,7.8,10.1,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,10.9,12.9,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,14.17,16.47,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,17.57,19.93,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,20.9,23.2,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,25.33,26.77,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,28.13,29.6,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,30.2,32.23,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,33.03,35.0,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,37.17,38.83,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212438_no_1,39.47,41.3,HandLeftRight,45.533,video-1654212438,30,1366,Action,3.2,117.2,33.6,212.0
video-1654212533_no_1,6.27,8.17,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,8.8,11.03,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,12.0,13.9,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,16.0,17.67,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,18.6,20.87,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,21.7,23.73,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,24.63,26.47,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,27.57,29.27,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,30.08,32.7,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,33.63,35.47,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,36.53,38.33,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,39.3,41.43,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,42.43,44.37,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,46.7,48.43,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,49.27,51.3,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,52.3,54.37,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,55.4,57.53,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654212533_no_1,58.53,60.77,HandLeftRight,65.433,video-1654212533,30,1963,Action,4.4,116.6,30.0,218.6
video-1654126006_no_1,0.9,3.4,HandLeftRight,11.633,video-1654126006,30,349,Action,3.2,122.6,12.8,169.4
video-1654126006_no_1,4.2,6.93,HandLeftRight,11.633,video-1654126006,30,349,Action,3.2,122.6,12.8,169.4
video-1654126006_no_1,7.87,10.4,HandLeftRight,11.633,video-1654126006,30,349,Action,3.2,122.6,12.8,169.4
1654213852136_no_1,4.05,7.99,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,8.63,12.91,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,13.78,18.9,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,19.67,23.85,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,24.95,29.93,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,30.74,35.39,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,36.06,41.47,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,42.21,47.33,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,47.96,52.61,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,54.08,59.33,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,60.2,64.79,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,65.36,70.74,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,71.31,75.92,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,76.33,81.34,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,81.74,86.06,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,7.87,10.4,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,7.87,10.4,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,7.87,10.4,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,7.87,10.4,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,7.87,10.4,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
1654213852136_no_1,7.87,10.4,HandLeftRight,88.133,1654213852136,30,2644,Action,6.0,125.0,23.6,194.6
video-1654419024_no_1,0.1,5.07,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,7.47,12.27,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,14.57,19.93,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,23.03,27.4,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,30.7,34.93,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,37.33,41.83,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,43.97,48.47,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,50.17,54.2,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,56.07,60.33,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,62.97,67.07,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,70.5,74.7,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,76.27,80.93,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,82.8,87.37,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,89.37,93.8,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,96.33,100.67,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,102.7,107.17,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,108.97,113.63,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,115.97,119.5,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,121.1,125.33,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,127.17,131.2,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,132.9,137.2,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,140.7,144.27,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,146.63,150.53,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,153.07,157.27,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,159.8,164.27,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
video-1654419024_no_1,166.8,170.87,HandLeftRight,174.7,video-1654419024,30,5241,Action,11.6,124.4,12.4,183.8
1653930304955_no_1,0.0,4.14,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,9.04,9.94,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,15.11,15.74,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,20.64,21.61,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,25.71,26.55,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,30.75,31.75,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,35.52,36.42,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,40.02,41.15,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,45.19,46.19,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,50.09,50.99,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,54.86,55.59,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,59.36,60.33,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
1653930304955_no_1,64.27,67.167,,67.167,1653930304955.npy,30,2015,No action,6.4,125.0,37.6,170.0
IMG_3080_no_1,0.0,12.76,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3080_no_1,19.65,21.85,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3080_no_1,29.61,31.87,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3080_no_1,40.6,43.06,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3080_no_1,51.82,53.82,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3080_no_1,61.02,63.35,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3080_no_1,73.51,81.567,,81.567,IMG_3080.npy,30,2447,No action,6.0,125.0,44.0,192.8
IMG_3081_no_1,0.0,12.22,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,20.32,21.48,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,30.64,31.74,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,41.2,43.33,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,53.12,55.19,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,64.85,67.44,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,77.3,80.97,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,90.19,91.72,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3081_no_1,100.68,107.567,,107.567,IMG_3081.npy,30,3227,No action,5.2,125.0,46.8,179.6
IMG_3082_no_1,0.0,14.26,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,22.78,24.45,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,33.07,36.07,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,44.0,46.23,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,53.62,55.45,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,64.65,66.21,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,74.67,76.67,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3082_no_1,85.63,91.967,,91.967,IMG_3082.npy,30,2759,No action,5.6,125.0,44.4,217.4
IMG_3085_no_1,0.0,17.02,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
IMG_3085_no_1,24.05,25.11,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
IMG_3085_no_1,31.67,34.87,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
IMG_3085_no_1,41.87,45.2,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
IMG_3085_no_1,56.12,58.19,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
IMG_3085_no_1,65.35,67.61,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
IMG_3085_no_1,75.97,91.567,,91.567,IMG_3085.npy,30,2747,No action,6.0,125.0,32.8,195.8
video-1653398996_no_1,0.0,0.53,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,4.6,5.47,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,9.7,11.17,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,15.53,16.8,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,21.0,22.23,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,26.43,27.17,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,31.37,32.2,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,36.0,36.93,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,40.97,42.0,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,45.97,47.0,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,50.57,53.97,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,57.2,58.53,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,61.87,62.87,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,66.67,67.63,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653398996_no_1,71.03,74.933,,74.933,video-1653398996.npy,30,2248,No action,3.2,123.2,29.2,176.6
video-1653399167_no_1,0.0,0.93,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,4.37,5.13,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,8.8,9.67,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,13.53,14.53,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,18.0,19.17,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,22.87,23.9,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,27.9,29.07,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,32.9,33.83,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,37.47,38.47,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,47.61,44.87,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,47.97,48.9,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,52.4,53.27,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,56.73,57.63,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,61.5,64.8,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,68.17,74.03,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,77.1,77.9,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,81.37,82.23,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,85.6,82.23,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,85.6,86.47,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,90.07,91.13,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
video-1653399167_no_1,94.47,96.6,,96.6,video-1653399167.npy,30,2898,No action,4.8,116.6,41.6,218.6
WIN_20220530_23_06_53_Pro_no_1,0.0,6.93,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,11.21,12.08,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,16.93,18.07,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,23.09,23.62,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,28.97,29.68,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,34.79,39.41,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,46.07,46.97,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,52.53,53.56,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,59.45,64.0,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,69.52,70.19,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,75.34,75.88,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_06_53_Pro_no_1,80.76,83.867,,83.867,WIN_20220530_23_06_53_Pro.npy,30,2516,No action,4.8,124.4,25.6,188.6
WIN_20220530_23_59_00_Pro_no_1,0.0,5.67,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,11.3,14.39,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,20.63,23.85,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,29.98,34.01,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,39.64,43.33,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,49.37,53.79,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,59.43,63.29,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,69.15,73.08,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,78.98,82.5,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,88.94,92.73,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,98.94,104.87,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,110.21,113.42,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,118.59,121.88,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,126.24,132.71,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,137.84,141.7,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,147.06,151.39,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,156.82,160.51,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,165.78,169.2,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,174.97,178.42,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,183.79,190.73,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,196.43,199.92,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,205.25,208.64,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
WIN_20220530_23_59_00_Pro_no_1,213.7,217.22,,235.167,WIN_20220530_23_59_00_Pro.npy,30,7055,No action,4.4,125.6,23.6,184.4
